Region,Division_IPC,Fecha,Valor_IPC
Noroeste,Equipamiento y mantenimiento del hogar,2022-05-01,54.7
Noroeste,Salud,2022-05-01,57.7
Noroeste,Transporte,2022-05-01,54.0
Noroeste,Comunicación,2022-05-01,40.3
Noroeste,Recreación y cultura,2022-05-01,60.8
Noroeste,Educación,2022-05-01,47.8
Noroeste,Restaurantes y hoteles,2022-05-01,77.2
Noroeste,Bienes y servicios varios,2022-05-01,54.5
Noreste,Nivel general,2022-05-01,61.8
Noreste,Alimentos y bebidas no alcohólicas,2022-05-01,64.5
Noreste,Bebidas alcohólicas y tabaco,2022-05-01,64.9
Noreste,Prendas de vestir y calzado,2022-05-01,72.4
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2022-05-01,57.4
Noreste,Equipamiento y mantenimiento del hogar,2022-05-01,51.5
Noreste,Salud,2022-05-01,61.0
Noreste,Transporte,2022-05-01,60.6
Noreste,Comunicación,2022-05-01,37.9
Noreste,Recreación y cultura,2022-05-01,49.1
Noreste,Educación,2022-05-01,51.9
Noreste,Restaurantes y hoteles,2022-05-01,81.2
Noreste,Bienes y servicios varios,2022-05-01,51.8
Cuyo,Nivel general,2022-05-01,60.5
Cuyo,Alimentos y bebidas no alcohólicas,2022-05-01,64.2
Cuyo,Bebidas alcohólicas y tabaco,2022-05-01,53.9
Cuyo,Prendas de vestir y calzado,2022-05-01,77.1
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2022-05-01,36.8
Cuyo,Equipamiento y mantenimiento del hogar,2022-05-01,56.3
Cuyo,Salud,2022-05-01,63.7
Cuyo,Transporte,2022-05-01,58.2
Cuyo,Comunicación,2022-05-01,38.1
Cuyo,Recreación y cultura,2022-05-01,50.2
Cuyo,Educación,2022-05-01,50.9
Cuyo,Restaurantes y hoteles,2022-05-01,77.2
Cuyo,Bienes y servicios varios,2022-05-01,52.2
Patagonia,Nivel general,2022-05-01,61.0
Patagonia,Alimentos y bebidas no alcohólicas,2022-05-01,66.0
Patagonia,Bebidas alcohólicas y tabaco,2022-05-01,49.9
Patagonia,Prendas de vestir y calzado,2022-05-01,77.0
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2022-05-01,49.2
Patagonia,Equipamiento y mantenimiento del hogar,2022-05-01,51.6
Patagonia,Salud,2022-05-01,57.6
Patagonia,Transporte,2022-05-01,60.6
Patagonia,Comunicación,2022-05-01,37.2
Patagonia,Recreación y cultura,2022-05-01,50.8
Patagonia,Educación,2022-05-01,64.2
Patagonia,Restaurantes y hoteles,2022-05-01,76.0
Patagonia,Bienes y servicios varios,2022-05-01,54.9
Nacional,Nivel general,2022-06-01,64.0
Nacional,Alimentos y bebidas no alcohólicas,2022-06-01,66.4
Nacional,Bebidas alcohólicas y tabaco,2022-06-01,56.2
Nacional,Prendas de vestir y calzado,2022-06-01,83.6
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2022-06-01,47.8
Nacional,Equipamiento y mantenimiento del hogar,2022-06-01,58.9
Nacional,Salud,2022-06-01,67.2
Nacional,Transporte,2022-06-01,59.0
Nacional,Comunicación,2022-06-01,28.9
Nacional,Recreación y cultura,2022-06-01,54.8
Nacional,Educación,2022-06-01,59.0
Nacional,Restaurantes y hoteles,2022-06-01,81.9
Nacional,Bienes y servicios varios,2022-06-01,57.3
GBA,Nivel general,2022-06-01,65.0
GBA,Alimentos y bebidas no alcohólicas,2022-06-01,66.9
GBA,Bebidas alcohólicas y tabaco,2022-06-01,55.6
GBA,Prendas de vestir y calzado,2022-06-01,88.0
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2022-06-01,50.8
GBA,Equipamiento y mantenimiento del hogar,2022-06-01,59.8
GBA,Salud,2022-06-01,69.7
GBA,Transporte,2022-06-01,55.4
GBA,Comunicación,2022-06-01,27.9
GBA,Recreación y cultura,2022-06-01,57.4
GBA,Educación,2022-06-01,59.0
GBA,Restaurantes y hoteles,2022-06-01,84.9
GBA,Bienes y servicios varios,2022-06-01,58.7
Pampeana,Nivel general,2022-06-01,62.6
Pampeana,Alimentos y bebidas no alcohólicas,2022-06-01,65.3
Pampeana,Bebidas alcohólicas y tabaco,2022-06-01,56.7
Pampeana,Prendas de vestir y calzado,2022-06-01,80.2
Pampeana,"Vivienda, agua, electricidad, gas y otros combustibles",2022-06-01,41.7
Pampeana,Equipamiento y mantenimiento del hogar,2022-06-01,58.9
Pampeana,Salud,2022-06-01,66.0
Pampeana,Transporte,2022-06-01,61.6
Pampeana,Comunicación,2022-06-01,29.0
Pampeana,Recreación y cultura,2022-06-01,51.3
Pampeana,Educación,2022-06-01,62.7
Pampeana,Restaurantes y hoteles,2022-06-01,77.1
Pampeana,Bienes y servicios varios,2022-06-01,55.0
Noroeste,Nivel general,2022-06-01,64.8
Noroeste,Alimentos y bebidas no alcohólicas,2022-06-01,67.3
Noroeste,Bebidas alcohólicas y tabaco,2022-06-01,56.2
Noroeste,Prendas de vestir y calzado,2022-06-01,77.5
Noroeste,"Vivienda, agua, electricidad, gas y otros combustibles",2022-06-01,49.3
Noroeste,Equipamiento y mantenimiento del hogar,2022-06-01,58.4
Noroeste,Salud,2022-06-01,62.3
Noroeste,Transporte,2022-06-01,56.6
Noroeste,Comunicación,2022-06-01,32.7
Noroeste,Recreación y cultura,2022-06-01,61.9
Noroeste,Educación,2022-06-01,49.1
Noroeste,Restaurantes y hoteles,2022-06-01,85.4
Noroeste,Bienes y servicios varios,2022-06-01,61.0
Noreste,Nivel general,2022-06-01,65.1
Noreste,Alimentos y bebidas no alcohólicas,2022-06-01,67.3
Noreste,Bebidas alcohólicas y tabaco,2022-06-01,63.1
Noreste,Prendas de vestir y calzado,2022-06-01,79.8
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2022-06-01,60.6
Noreste,Equipamiento y mantenimiento del hogar,2022-06-01,54.5
Noreste,Salud,2022-06-01,64.5
Noreste,Transporte,2022-06-01,66.8
Noreste,Comunicación,2022-06-01,32.5
Noreste,Recreación y cultura,2022-06-01,50.0
Noreste,Educación,2022-06-01,51.5
Noreste,Restaurantes y hoteles,2022-06-01,85.7
Noreste,Bienes y servicios varios,2022-06-01,55.9
Cuyo,Nivel general,2022-06-01,63.2
Cuyo,Alimentos y bebidas no alcohólicas,2022-06-01,65.2
Cuyo,Bebidas alcohólicas y tabaco,2022-06-01,54.1
Cuyo,Prendas de vestir y calzado,2022-06-01,77.9
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2022-06-01,41.4
Cuyo,Equipamiento y mantenimiento del hogar,2022-06-01,60.6
Cuyo,Salud,2022-06-01,68.6
Cuyo,Transporte,2022-06-01,64.2
Cuyo,Comunicación,2022-06-01,29.5
Cuyo,Recreación y cultura,2022-06-01,52.6
Cuyo,Educación,2022-06-01,54.4
Cuyo,Restaurantes y hoteles,2022-06-01,81.3
Cuyo,Bienes y servicios varios,2022-06-01,56.5
Patagonia,Nivel general,2022-06-01,63.6
Patagonia,Alimentos y bebidas no alcohólicas,2022-06-01,68.2
Patagonia,Bebidas alcohólicas y tabaco,2022-06-01,52.6
Patagonia,Prendas de vestir y calzado,2022-06-01,83.4
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2022-06-01,54.7
Patagonia,Equipamiento y mantenimiento del hogar,2022-06-01,53.9
Patagonia,Salud,2022-06-01,63.3
Patagonia,Transporte,2022-06-01,60.2
Patagonia,Comunicación,2022-06-01,26.7
Patagonia,Recreación y cultura,2022-06-01,52.5
Patagonia,Educación,2022-06-01,64.6
Patagonia,Restaurantes y hoteles,2022-06-01,82.5
Patagonia,Bienes y servicios varios,2022-06-01,58.2
Nacional,Nivel general,2022-07-01,71.0
Nacional,Alimentos y bebidas no alcohólicas,2022-07-01,70.6
Nacional,Bebidas alcohólicas y tabaco,2022-07-01,61.2
Nacional,Prendas de vestir y calzado,2022-07-01,96.7
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2022-07-01,50.3
Nacional,Equipamiento y mantenimiento del hogar,2022-07-01,70.7
Nacional,Salud,2022-07-01,72.1
Nacional,Transporte,2022-07-01,63.9
Nacional,Comunicación,2022-07-01,35.5
Nacional,Recreación y cultura,2022-07-01,70.0
Nacional,Educación,2022-07-01,64.6
Nacional,Restaurantes y hoteles,2022-07-01,90.6
Nacional,Bienes y servicios varios,2022-07-01,64.8
GBA,Nivel general,2022-07-01,71.8
GBA,Alimentos y bebidas no alcohólicas,2022-07-01,70.7
GBA,Bebidas alcohólicas y tabaco,2022-07-01,60.1
GBA,Prendas de vestir y calzado,2022-07-01,100.5
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2022-07-01,52.4
GBA,Equipamiento y mantenimiento del hogar,2022-07-01,71.9
GBA,Salud,2022-07-01,76.4
GBA,Transporte,2022-07-01,59.1
GBA,Comunicación,2022-07-01,33.6
GBA,Recreación y cultura,2022-07-01,71.8
GBA,Educación,2022-07-01,65.1
GBA,Restaurantes y hoteles,2022-07-01,94.9
GBA,Bienes y servicios varios,2022-07-01,65.5
Pampeana,Nivel general,2022-07-01,69.9
Pampeana,Alimentos y bebidas no alcohólicas,2022-07-01,69.6
Pampeana,Bebidas alcohólicas y tabaco,2022-07-01,62.7
Pampeana,Prendas de vestir y calzado,2022-07-01,94.4
Pampeana,"Vivienda, agua, electricidad, gas y otros combustibles",2022-07-01,43.8
Pampeana,Equipamiento y mantenimiento del hogar,2022-07-01,70.4
Pampeana,Salud,2022-07-01,69.9
Pampeana,Transporte,2022-07-01,67.8
Pampeana,Comunicación,2022-07-01,36.5
Pampeana,Recreación y cultura,2022-07-01,69.8
Pampeana,Educación,2022-07-01,66.8
Pampeana,Restaurantes y hoteles,2022-07-01,85.4
Pampeana,Bienes y servicios varios,2022-07-01,62.7
Noroeste,Nivel general,2022-07-01,71.2
Noroeste,Alimentos y bebidas no alcohólicas,2022-07-01,71.7
Noroeste,Bebidas alcohólicas y tabaco,2022-07-01,60.3
Noroeste,Prendas de vestir y calzado,2022-07-01,92.2
Noroeste,"Vivienda, agua, electricidad, gas y otros combustibles",2022-07-01,54.4
Noroeste,Equipamiento y mantenimiento del hogar,2022-07-01,70.3
Noroeste,Salud,2022-07-01,65.1
Noroeste,Transporte,2022-07-01,60.9
Noroeste,Comunicación,2022-07-01,37.9
Noroeste,Recreación y cultura,2022-07-01,72.4
Noroeste,Educación,2022-07-01,54.2
Noroeste,Restaurantes y hoteles,2022-07-01,89.4
Noroeste,Bienes y servicios varios,2022-07-01,68.8
Noreste,Nivel general,2022-07-01,72.2
Noreste,Alimentos y bebidas no alcohólicas,2022-07-01,73.0
Noreste,Bebidas alcohólicas y tabaco,2022-07-01,69.7
Noreste,Prendas de vestir y calzado,2022-07-01,91.3
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2022-07-01,66.5
Noreste,Equipamiento y mantenimiento del hogar,2022-07-01,66.9
Noreste,Salud,2022-07-01,68.0
Noreste,Transporte,2022-07-01,70.4
Noreste,Comunicación,2022-07-01,39.5
Noreste,Recreación y cultura,2022-07-01,62.1
Noreste,Educación,2022-07-01,56.7
Noreste,Restaurantes y hoteles,2022-07-01,92.9
Noreste,Bienes y servicios varios,2022-07-01,66.4
Cuyo,Nivel general,2022-07-01,69.7
Cuyo,Alimentos y bebidas no alcohólicas,2022-07-01,69.5
Cuyo,Bebidas alcohólicas y tabaco,2022-07-01,59.7
Cuyo,Prendas de vestir y calzado,2022-07-01,87.8
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2022-07-01,44.8
Cuyo,Equipamiento y mantenimiento del hogar,2022-07-01,69.3
Cuyo,Salud,2022-07-01,71.4
Cuyo,Transporte,2022-07-01,71.3
Cuyo,Comunicación,2022-07-01,39.6
Cuyo,Recreación y cultura,2022-07-01,66.7
Cuyo,Educación,2022-07-01,65.5
Cuyo,Restaurantes y hoteles,2022-07-01,88.3
Cuyo,Bienes y servicios varios,2022-07-01,65.0
Patagonia,Nivel general,2022-07-01,71.0
Patagonia,Alimentos y bebidas no alcohólicas,2022-07-01,73.4
Patagonia,Bebidas alcohólicas y tabaco,2022-07-01,56.6
Patagonia,Prendas de vestir y calzado,2022-07-01,97.6
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2022-07-01,58.5
Patagonia,Equipamiento y mantenimiento del hogar,2022-07-01,66.3
Patagonia,Salud,2022-07-01,66.4
Patagonia,Transporte,2022-07-01,67.3
Patagonia,Comunicación,2022-07-01,34.0
Patagonia,Recreación y cultura,2022-07-01,61.5
Patagonia,Educación,2022-07-01,68.2
Patagonia,Restaurantes y hoteles,2022-07-01,91.9
Patagonia,Bienes y servicios varios,2022-07-01,65.1
Nacional,Nivel general,2022-08-01,78.5
Nacional,Alimentos y bebidas no alcohólicas,2022-08-01,80.0
Nacional,Bebidas alcohólicas y tabaco,2022-08-01,69.1
Nacional,Prendas de vestir y calzado,2022-08-01,109.0
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2022-08-01,56.8
Nacional,Equipamiento y mantenimiento del hogar,2022-08-01,79.2
Nacional,Salud,2022-08-01,74.6
Nacional,Transporte,2022-08-01,71.0
Nacional,Comunicación,2022-08-01,41.8
Nacional,Recreación y cultura,2022-08-01,72.1
Nacional,Educación,2022-08-01,65.8
Nacional,Restaurantes y hoteles,2022-08-01,97.5
Nacional,Bienes y servicios varios,2022-08-01,73.3
GBA,Nivel general,2022-08-01,79.1
GBA,Alimentos y bebidas no alcohólicas,2022-08-01,79.8
GBA,Bebidas alcohólicas y tabaco,2022-08-01,68.7
GBA,Prendas de vestir y calzado,2022-08-01,111.7
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2022-08-01,56.2
GBA,Equipamiento y mantenimiento del hogar,2022-08-01,81.2
GBA,Salud,2022-08-01,79.1
GBA,Transporte,2022-08-01,68.4
GBA,Comunicación,2022-08-01,40.8
GBA,Recreación y cultura,2022-08-01,73.9
GBA,Educación,2022-08-01,64.2
GBA,Restaurantes y hoteles,2022-08-01,102.8
GBA,Bienes y servicios varios,2022-08-01,73.6
Pampeana,Nivel general,2022-08-01,77.7
Pampeana,Alimentos y bebidas no alcohólicas,2022-08-01,79.7
Pampeana,Bebidas alcohólicas y tabaco,2022-08-01,70.1
Pampeana,Prendas de vestir y calzado,2022-08-01,108.1
Pampeana,"Vivienda, agua, electricidad, gas y otros combustibles",2022-08-01,52.5
Pampeana,Equipamiento y mantenimiento del hogar,2022-08-01,78.6
Pampeana,Salud,2022-08-01,72.2
Pampeana,Transporte,2022-08-01,73.6
Pampeana,Comunicación,2022-08-01,42.1
Pampeana,Recreación y cultura,2022-08-01,70.3
Pampeana,Educación,2022-08-01,69.9
Pampeana,Restaurantes y hoteles,2022-08-01,90.6
Pampeana,Bienes y servicios varios,2022-08-01,72.0
Noroeste,Nivel general,2022-08-01,79.9
Noroeste,Alimentos y bebidas no alcohólicas,2022-08-01,81.3
Noroeste,Bebidas alcohólicas y tabaco,2022-08-01,67.8
Noroeste,Prendas de vestir y calzado,2022-08-01,107.3
Noroeste,"Vivienda, agua, electricidad, gas y otros combustibles",2022-08-01,66.4
Noroeste,Equipamiento y mantenimiento del hogar,2022-08-01,78.9
Noroeste,Salud,2022-08-01,68.0
Noroeste,Transporte,2022-08-01,67.5
Noroeste,Comunicación,2022-08-01,43.3
Noroeste,Recreación y cultura,2022-08-01,77.0
Noroeste,Educación,2022-08-01,51.9
Noroeste,Restaurantes y hoteles,2022-08-01,96.3
Noroeste,Bienes y servicios varios,2022-08-01,76.9
Noreste,Nivel general,2022-08-01,80.4
Noreste,Alimentos y bebidas no alcohólicas,2022-08-01,82.4
Noreste,Bebidas alcohólicas y tabaco,2022-08-01,73.8
Noreste,Prendas de vestir y calzado,2022-08-01,101.6
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2022-08-01,74.9
Noreste,Equipamiento y mantenimiento del hogar,2022-08-01,74.8
Noreste,Salud,2022-08-01,71.0
Noreste,Transporte,2022-08-01,78.3
Noreste,Comunicación,2022-08-01,45.7
Noreste,Recreación y cultura,2022-08-01,66.0
Noreste,Educación,2022-08-01,61.6
Noreste,Restaurantes y hoteles,2022-08-01,102.5
Noreste,Bienes y servicios varios,2022-08-01,76.2
Cuyo,Nivel general,2022-08-01,77.5
Cuyo,Alimentos y bebidas no alcohólicas,2022-08-01,79.9
Cuyo,Bebidas alcohólicas y tabaco,2022-08-01,67.7
Cuyo,Prendas de vestir y calzado,2022-08-01,100.4
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2022-08-01,56.9
Cuyo,Equipamiento y mantenimiento del hogar,2022-08-01,76.3
Cuyo,Salud,2022-08-01,72.0
Cuyo,Transporte,2022-08-01,72.6
Cuyo,Comunicación,2022-08-01,43.8
Cuyo,Recreación y cultura,2022-08-01,71.7
Cuyo,Educación,2022-08-01,75.3
Cuyo,Restaurantes y hoteles,2022-08-01,96.7
Cuyo,Bienes y servicios varios,2022-08-01,73.1
Patagonia,Nivel general,2022-08-01,76.0
Patagonia,Alimentos y bebidas no alcohólicas,2022-08-01,79.1
Patagonia,Bebidas alcohólicas y tabaco,2022-08-01,64.5
Patagonia,Prendas de vestir y calzado,2022-08-01,106.6
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2022-08-01,57.5
Patagonia,Equipamiento y mantenimiento del hogar,2022-08-01,72.0
Patagonia,Salud,2022-08-01,69.9
Patagonia,Transporte,2022-08-01,69.9
Patagonia,Comunicación,2022-08-01,41.1
Patagonia,Recreación y cultura,2022-08-01,67.6
Patagonia,Educación,2022-08-01,73.6
Patagonia,Restaurantes y hoteles,2022-08-01,97.0
Patagonia,Bienes y servicios varios,2022-08-01,72.5
Nacional,Nivel general,2022-09-01,83.0
Nacional,Alimentos y bebidas no alcohólicas,2022-09-01,86.6
Nacional,Bebidas alcohólicas y tabaco,2022-09-01,74.8
Nacional,Prendas de vestir y calzado,2022-09-01,118.0
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2022-09-01,58.6
Nacional,Equipamiento y mantenimiento del hogar,2022-09-01,83.6
Nacional,Salud,2022-09-01,74.7
Nacional,Transporte,2022-09-01,75.6
Nacional,Comunicación,2022-09-01,41.4
Nacional,Recreación y cultura,2022-09-01,74.6
Nacional,Educación,2022-09-01,66.6
Nacional,Restaurantes y hoteles,2022-09-01,99.0
Nacional,Bienes y servicios varios,2022-09-01,81.2
GBA,Nivel general,2022-09-01,82.9
GBA,Alimentos y bebidas no alcohólicas,2022-09-01,86.4
GBA,Bebidas alcohólicas y tabaco,2022-09-01,74.6
GBA,Prendas de vestir y calzado,2022-09-01,120.5
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2022-09-01,57.7
GBA,Equipamiento y mantenimiento del hogar,2022-09-01,85.0
GBA,Salud,2022-09-01,77.6
GBA,Transporte,2022-09-01,73.0
GBA,Comunicación,2022-09-01,38.5
GBA,Recreación y cultura,2022-09-01,76.5
GBA,Educación,2022-09-01,63.8
GBA,Restaurantes y hoteles,2022-09-01,101.4
GBA,Bienes y servicios varios,2022-09-01,82.4
Pampeana,Nivel general,2022-09-01,82.6
Pampeana,Alimentos y bebidas no alcohólicas,2022-09-01,86.7
Pampeana,Bebidas alcohólicas y tabaco,2022-09-01,75.0
Pampeana,Prendas de vestir y calzado,2022-09-01,117.2
Pampeana,"Vivienda, agua, electricidad, gas y otros combustibles",2022-09-01,53.8
Pampeana,Equipamiento y mantenimiento del hogar,2022-09-01,83.5
Pampeana,Salud,2022-09-01,72.2
Pampeana,Transporte,2022-09-01,78.0
Pampeana,Comunicación,2022-09-01,43.2
Pampeana,Recreación y cultura,2022-09-01,72.6
Pampeana,Educación,2022-09-01,72.4
Pampeana,Restaurantes y hoteles,2022-09-01,93.9
Pampeana,Bienes y servicios varios,2022-09-01,79.8
Noroeste,Nivel general,2022-09-01,84.9
Noroeste,Alimentos y bebidas no alcohólicas,2022-09-01,86.0
Noroeste,Bebidas alcohólicas y tabaco,2022-09-01,73.8
Noroeste,Prendas de vestir y calzado,2022-09-01,117.3
Noroeste,"Vivienda, agua, electricidad, gas y otros combustibles",2022-09-01,67.1
Noroeste,Equipamiento y mantenimiento del hogar,2022-09-01,81.9
Noroeste,Salud,2022-09-01,71.5
Noroeste,Transporte,2022-09-01,74.8
Noroeste,Comunicación,2022-09-01,46.2
Noroeste,Recreación y cultura,2022-09-01,78.1
Noroeste,Educación,2022-09-01,54.3
Noroeste,Restaurantes y hoteles,2022-09-01,101.0
Noroeste,Bienes y servicios varios,2022-09-01,82.8
Noreste,Nivel general,2022-09-01,87.5
Noreste,Alimentos y bebidas no alcohólicas,2022-09-01,90.2
Noreste,Bebidas alcohólicas y tabaco,2022-09-01,82.9
Noreste,Prendas de vestir y calzado,2022-09-01,114.1
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2022-09-01,88.1
Noreste,Equipamiento y mantenimiento del hogar,2022-09-01,80.5
Noreste,Salud,2022-09-01,74.0
Noreste,Transporte,2022-09-01,83.0
Noreste,Comunicación,2022-09-01,44.8
Noreste,Recreación y cultura,2022-09-01,67.7
Noreste,Educación,2022-09-01,61.2
Noreste,Restaurantes y hoteles,2022-09-01,105.5
Noreste,Bienes y servicios varios,2022-09-01,83.0
Cuyo,Nivel general,2022-09-01,83.1
Cuyo,Alimentos y bebidas no alcohólicas,2022-09-01,87.0
Cuyo,Bebidas alcohólicas y tabaco,2022-09-01,73.6
Cuyo,Prendas de vestir y calzado,2022-09-01,109.6
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2022-09-01,58.5
Cuyo,Equipamiento y mantenimiento del hogar,2022-09-01,83.2
Cuyo,Salud,2022-09-01,74.6
Cuyo,Transporte,2022-09-01,75.7
Cuyo,Comunicación,2022-09-01,46.2
Cuyo,Recreación y cultura,2022-09-01,77.5
Cuyo,Educación,2022-09-01,77.3
Cuyo,Restaurantes y hoteles,2022-09-01,100.9
Cuyo,Bienes y servicios varios,2022-09-01,80.7
Patagonia,Nivel general,2022-09-01,80.1
Patagonia,Alimentos y bebidas no alcohólicas,2022-09-01,84.8
Patagonia,Bebidas alcohólicas y tabaco,2022-09-01,69.6
Patagonia,Prendas de vestir y calzado,2022-09-01,112.3
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2022-09-01,56.9
Patagonia,Equipamiento y mantenimiento del hogar,2022-09-01,77.1
Patagonia,Salud,2022-09-01,72.1
Patagonia,Transporte,2022-09-01,74.2
Patagonia,Comunicación,2022-09-01,40.7
Patagonia,Recreación y cultura,2022-09-01,68.9
Patagonia,Educación,2022-09-01,75.0
Patagonia,Restaurantes y hoteles,2022-09-01,102.1
Patagonia,Bienes y servicios varios,2022-09-01,76.3
Nacional,Nivel general,2022-10-01,88.0
Nacional,Alimentos y bebidas no alcohólicas,2022-10-01,91.6
Nacional,Bebidas alcohólicas y tabaco,2022-10-01,80.3
Nacional,Prendas de vestir y calzado,2022-10-01,121.5
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2022-10-01,66.3
Nacional,Equipamiento y mantenimiento del hogar,2022-10-01,87.5
Nacional,Salud,2022-10-01,78.6
Nacional,Transporte,2022-10-01,77.9
Nacional,Comunicación,2022-10-01,56.7
Nacional,Recreación y cultura,2022-10-01,77.3
Nacional,Educación,2022-10-01,76.0
Nacional,Restaurantes y hoteles,2022-10-01,105.2
Nacional,Bienes y servicios varios,2022-10-01,86.1
GBA,Nivel general,2022-10-01,87.8
GBA,Alimentos y bebidas no alcohólicas,2022-10-01,92.1
GBA,Bebidas alcohólicas y tabaco,2022-10-01,81.3
GBA,Prendas de vestir y calzado,2022-10-01,122.4
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2022-10-01,65.6
GBA,Equipamiento y mantenimiento del hogar,2022-10-01,87.6
GBA,Salud,2022-10-01,80.4
GBA,Transporte,2022-10-01,73.5
GBA,Comunicación,2022-10-01,55.7
GBA,Recreación y cultura,2022-10-01,77.3
GBA,Educación,2022-10-01,78.4
GBA,Restaurantes y hoteles,2022-10-01,109.1
GBA,Bienes y servicios varios,2022-10-01,86.1
Pampeana,Nivel general,2022-10-01,87.4
Pampeana,Alimentos y bebidas no alcohólicas,2022-10-01,90.5
Pampeana,Bebidas alcohólicas y tabaco,2022-10-01,80.0
Pampeana,Prendas de vestir y calzado,2022-10-01,121.8
Pampeana,"Vivienda, agua, electricidad, gas y otros combustibles",2022-10-01,61.0
Pampeana,Equipamiento y mantenimiento del hogar,2022-10-01,88.5
Pampeana,Salud,2022-10-01,77.2
Pampeana,Transporte,2022-10-01,81.2
Pampeana,Comunicación,2022-10-01,56.5
Pampeana,Recreación y cultura,2022-10-01,77.2
Pampeana,Educación,2022-10-01,78.3
Pampeana,Restaurantes y hoteles,2022-10-01,98.8
Pampeana,Bienes y servicios varios,2022-10-01,84.6
Noroeste,Nivel general,2022-10-01,90.4
Noroeste,Alimentos y bebidas no alcohólicas,2022-10-01,89.6
Noroeste,Bebidas alcohólicas y tabaco,2022-10-01,78.1
Noroeste,Prendas de vestir y calzado,2022-10-01,123.9
Noroeste,"Vivienda, agua, electricidad, gas y otros combustibles",2022-10-01,77.9
Noroeste,Equipamiento y mantenimiento del hogar,2022-10-01,86.9
Noroeste,Salud,2022-10-01,76.1
Noroeste,Transporte,2022-10-01,80.2
Noroeste,Comunicación,2022-10-01,60.9
Noroeste,Recreación y cultura,2022-10-01,82.2
Noroeste,Educación,2022-10-01,58.4
Noroeste,Restaurantes y hoteles,2022-10-01,108.3
Noroeste,Bienes y servicios varios,2022-10-01,89.1
Noreste,Nivel general,2022-10-01,92.4
Noreste,Alimentos y bebidas no alcohólicas,2022-10-01,95.2
Noreste,Bebidas alcohólicas y tabaco,2022-10-01,87.5
Noreste,Prendas de vestir y calzado,2022-10-01,116.4
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2022-10-01,98.6
Noreste,Equipamiento y mantenimiento del hogar,2022-10-01,84.4
Noreste,Salud,2022-10-01,77.6
Noreste,Transporte,2022-10-01,87.0
Noreste,Comunicación,2022-10-01,59.6
Noreste,Recreación y cultura,2022-10-01,68.7
Noreste,Educación,2022-10-01,62.0
Noreste,Restaurantes y hoteles,2022-10-01,110.0
Noreste,Bienes y servicios varios,2022-10-01,89.9
Cuyo,Nivel general,2022-10-01,88.2
Cuyo,Alimentos y bebidas no alcohólicas,2022-10-01,93.1
Cuyo,Bebidas alcohólicas y tabaco,2022-10-01,76.6
Cuyo,Prendas de vestir y calzado,2022-10-01,117.6
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2022-10-01,60.6
Cuyo,Equipamiento y mantenimiento del hogar,2022-10-01,88.7
Cuyo,Salud,2022-10-01,79.9
Cuyo,Transporte,2022-10-01,80.8
Cuyo,Comunicación,2022-10-01,59.9
Cuyo,Recreación y cultura,2022-10-01,78.9
Cuyo,Educación,2022-10-01,74.3
Cuyo,Restaurantes y hoteles,2022-10-01,104.1
Cuyo,Bienes y servicios varios,2022-10-01,85.8
Patagonia,Nivel general,2022-10-01,86.6
Patagonia,Alimentos y bebidas no alcohólicas,2022-10-01,92.6
Patagonia,Bebidas alcohólicas y tabaco,2022-10-01,74.6
Patagonia,Prendas de vestir y calzado,2022-10-01,116.3
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2022-10-01,64.5
Patagonia,Equipamiento y mantenimiento del hogar,2022-10-01,81.9
Patagonia,Salud,2022-10-01,76.6
Patagonia,Transporte,2022-10-01,77.5
Patagonia,Comunicación,2022-10-01,55.3
Patagonia,Recreación y cultura,2022-10-01,77.5
Patagonia,Educación,2022-10-01,79.3
Patagonia,Restaurantes y hoteles,2022-10-01,110.7
Patagonia,Bienes y servicios varios,2022-10-01,89.2
Nacional,Nivel general,2022-11-01,92.4
