Region,Division_IPC,Fecha,Valor_IPC
Nacional,Educación,2017-04-01,118.6783
Nacional,Restaurantes y hoteles,2017-04-01,107.9795
Nacional,Bienes y servicios varios,2017-04-01,107.5442
GBA,Nivel general,2017-04-01,109.0613
GBA,Alimentos y bebidas no alcohólicas,2017-04-01,109.2144
GBA,Bebidas alcohólicas y tabaco,2017-04-01,109.5812
GBA,Prendas de vestir y calzado,2017-04-01,107.2381
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2017-04-01,115.889
GBA,Equipamiento y mantenimiento del hogar,2017-04-01,103.1802
GBA,Salud,2017-04-01,108.1913
GBA,Transporte,2017-04-01,105.0876
GBA,Comunicación,2017-04-01,118.2386
GBA,Recreación y cultura,2017-04-01,108.3531
GBA,Educación,2017-04-01,116.2786
GBA,Restaurantes y hoteles,2017-04-01,108.3494
GBA,Bienes y servicios varios,2017-04-01,107.5817
Pampeana,Nivel general,2017-04-01,108.6912
Pampeana,Alimentos y bebidas no alcohólicas,2017-04-01,107.6223
Pampeana,Bebidas alcohólicas y tabaco,2017-04-01,110.2615
Pampeana,Prendas de vestir y calzado,2017-04-01,107.7653
Pampeana,"Vivienda, agua, electricidad, gas y otros combustibles",2017-04-01,115.7988
Pampeana,Equipamiento y mantenimiento del hogar,2017-04-01,103.234
Pampeana,Salud,2017-04-01,109.6556
Pampeana,Transporte,2017-04-01,106.4751
Pampeana,Comunicación,2017-04-01,118.1294
Pampeana,Recreación y cultura,2017-04-01,108.1603
Pampeana,Educación,2017-04-01,116.8585
Pampeana,Restaurantes y hoteles,2017-04-01,107.5143
Pampeana,Bienes y servicios varios,2017-04-01,107.5104
Noroeste,Nivel general,2017-04-01,109.9626
Noroeste,Alimentos y bebidas no alcohólicas,2017-04-01,108.3813
Noroeste,Bebidas alcohólicas y tabaco,2017-04-01,109.2687
Noroeste,Prendas de vestir y calzado,2017-04-01,105.8574
Noroeste,"Vivienda, agua, electricidad, gas y otros combustibles",2017-04-01,131.8395
Noroeste,Equipamiento y mantenimiento del hogar,2017-04-01,103.1266
Noroeste,Salud,2017-04-01,109.2143
Noroeste,Transporte,2017-04-01,106.9891
Noroeste,Comunicación,2017-04-01,120.6617
Noroeste,Recreación y cultura,2017-04-01,107.7095
Noroeste,Educación,2017-04-01,131.7883
Noroeste,Restaurantes y hoteles,2017-04-01,107.1572
Noroeste,Bienes y servicios varios,2017-04-01,106.9473
Noreste,Nivel general,2017-04-01,108.3473
Noreste,Alimentos y bebidas no alcohólicas,2017-04-01,107.9352
Noreste,Bebidas alcohólicas y tabaco,2017-04-01,109.4168
Noreste,Prendas de vestir y calzado,2017-04-01,103.2573
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2017-04-01,116.5835
Noreste,Equipamiento y mantenimiento del hogar,2017-04-01,104.9504
Noreste,Salud,2017-04-01,110.3274
Noreste,Transporte,2017-04-01,102.8986
Noreste,Comunicación,2017-04-01,120.0581
Noreste,Recreación y cultura,2017-04-01,109.1455
Noreste,Educación,2017-04-01,125.2085
Noreste,Restaurantes y hoteles,2017-04-01,110.876
